"title","filename","verbete","seq","qid","qurl","qlabel","qcountry","qdescr"
"Antenor Navarro","3766","https://github.com/cpdoc/dhbb/blob/master/text/3766.text","1","Q4771292","http://www.wikidata.org/entity/Q4771292","Antenor Navarro Formation","Q155","Early Cretaceous geologic formation in Brazil"
"Geraldo Navarro","3767","https://github.com/cpdoc/dhbb/blob/master/text/3767.text","","","","","",""
"Hélio Navarro","3768","https://github.com/cpdoc/dhbb/blob/master/text/3768.text","","","","","",""
"Abilon De Sousa Naves","3769","https://github.com/cpdoc/dhbb/blob/master/text/3769.text","0","Q16484663","http://www.wikidata.org/entity/Q16484663","Abilon de Sousa Naves","Q155","Brazilian politician"
"João Arruda","377","https://github.com/cpdoc/dhbb/blob/master/text/377.text","0","Q23822823","http://www.wikidata.org/entity/Q23822823","João Arruda","Q155","Brazilian politician"
"João Arruda","377","https://github.com/cpdoc/dhbb/blob/master/text/377.text","1","Q10311325","http://www.wikidata.org/entity/Q10311325","João Cavalcanti de Arruda","Q155","Brazilian lawyer and politician"
"Sérgio Naya","3770","https://github.com/cpdoc/dhbb/blob/master/text/3770.text","0","Q10376197","http://www.wikidata.org/entity/Q10376197","Sérgio Naya","Q155","Brazilian politician"
"Buarque De Nazaré","3771","https://github.com/cpdoc/dhbb/blob/master/text/3771.text","","","","","",""
"Rui Nazaré","3772","https://github.com/cpdoc/dhbb/blob/master/text/3772.text","","","","","",""
"Rui Nedel","3773","https://github.com/cpdoc/dhbb/blob/master/text/3773.text","","","","","",""
"Antônio Neder","3774","https://github.com/cpdoc/dhbb/blob/master/text/3774.text","0","Q16492112","http://www.wikidata.org/entity/Q16492112","Antônio Neder","Q155","Brazilian judge (1911-2003)"
"Rubens Mário Brum Negreiros","3775","https://github.com/cpdoc/dhbb/blob/master/text/3775.text","","","","","",""
"Mário Negromonte","3776","https://github.com/cpdoc/dhbb/blob/master/text/3776.text","0","Q10334497","http://www.wikidata.org/entity/Q10334497","Mário Negromonte","Q155","brazilian businessman, lawyer and politician"
"Mário Negromonte","3776","https://github.com/cpdoc/dhbb/blob/master/text/3776.text","1","Q21290360","http://www.wikidata.org/entity/Q21290360","Mário Negromonte Júnior","Q155","Brazilian lawyer and politician, federal deputy for the State of Bahia"
"Artur Neiva","3777","https://github.com/cpdoc/dhbb/blob/master/text/3777.text","0","Q9631722","http://www.wikidata.org/entity/Q9631722","Artur Neiva","Q155","Brazilian zoologist (1880-1943)"
"Getúlio Neiva","3778","https://github.com/cpdoc/dhbb/blob/master/text/3778.text","0","Q10289364","http://www.wikidata.org/entity/Q10289364","Getúlio Afonso Porto Neiva","Q155","Brazilian politician"
"José Maria Neiva","3779","https://github.com/cpdoc/dhbb/blob/master/text/3779.text","","","","","",""
"João Cavalcanti De Arruda","378","https://github.com/cpdoc/dhbb/blob/master/text/378.text","0","Q10311325","http://www.wikidata.org/entity/Q10311325","João Cavalcanti de Arruda","Q155","Brazilian lawyer and politician"
"José Neiva","3780","https://github.com/cpdoc/dhbb/blob/master/text/3780.text","0","Q24035057","http://www.wikidata.org/entity/Q24035057","José Neiva de Sousa","Q155","Brazilian politician"
"Pedro Neiva","3781","https://github.com/cpdoc/dhbb/blob/master/text/3781.text","0","Q95733289","http://www.wikidata.org/entity/Q95733289","Pedro Robson Pereira Neiva","","researcher at the University of Brasilia"
"Pedro Neiva","3781","https://github.com/cpdoc/dhbb/blob/master/text/3781.text","1","Q10347641","http://www.wikidata.org/entity/Q10347641","Pedro Neiva de Santana","Q155","Brazilian politician"
"Carlos Nélson","3782","https://github.com/cpdoc/dhbb/blob/master/text/3782.text","0","Q9697252","http://www.wikidata.org/entity/Q9697252","Carlos Nelson Coutinho","Q155","Brazilian teacher (1943-2012)"
"Carlos Nélson","3782","https://github.com/cpdoc/dhbb/blob/master/text/3782.text","1","Q9697251","http://www.wikidata.org/entity/Q9697251","Carlos Nelson Ferreira dos Santos","Q155","Brazilian architect"
"Adalgisa Néri","3783","https://github.com/cpdoc/dhbb/blob/master/text/3783.text","0","Q1131827","http://www.wikidata.org/entity/Q1131827","Adalgisa Nery","Q155","Brazilian writer and politician (1905-1980)"
"Adelaide Néri","3784","https://github.com/cpdoc/dhbb/blob/master/text/3784.text","0","Q16142651","http://www.wikidata.org/entity/Q16142651","Adelaide Neri","Q155","Brazilian teacher (1940-2018)"
"Felipe Néri","3785","https://github.com/cpdoc/dhbb/blob/master/text/3785.text","0","Q217791","http://www.wikidata.org/entity/Q217791","Philip Neri","","Italian Roman Catholic saint and founder"
"Felipe Néri","3785","https://github.com/cpdoc/dhbb/blob/master/text/3785.text","1","Q20235969","http://www.wikidata.org/entity/Q20235969","Felipe Neri","Q96","human settlement in Mexico"
"Felipe Néri","3785","https://github.com/cpdoc/dhbb/blob/master/text/3785.text","2","Q5442025","http://www.wikidata.org/entity/Q5442025","Felipe Neri","Q96","Mexican revolutionary"
"Júlio José Da Silva Néri","3786","https://github.com/cpdoc/dhbb/blob/master/text/3786.text","","","","","",""
"Paulo Néri","3787","https://github.com/cpdoc/dhbb/blob/master/text/3787.text","","","","","",""
"Sebastião Néri","3788","https://github.com/cpdoc/dhbb/blob/master/text/3788.text","","","","","",""
"Teobaldo Neumann","3789","https://github.com/cpdoc/dhbb/blob/master/text/3789.text","0","Q10380225","http://www.wikidata.org/entity/Q10380225","Teobaldo Neumann","Q155","Brazilian politician"
"João Ponce De Arruda","379","https://github.com/cpdoc/dhbb/blob/master/text/379.text","0","Q7724205","http://www.wikidata.org/entity/Q7724205","João Ponce de Arruda","Q155","Brazilian politician"
"Neves Filho, José","3790","https://github.com/cpdoc/dhbb/blob/master/text/3790.text","","","","","",""
"Adolfo De Camargo Neves","3791","https://github.com/cpdoc/dhbb/blob/master/text/3791.text","","","","","",""
"Aécio Neves","3792","https://github.com/cpdoc/dhbb/blob/master/text/3792.text","0","Q2875339","http://www.wikidata.org/entity/Q2875339","Aécio Neves","Q155","Brazilian politician"
"Aécio Neves","3792","https://github.com/cpdoc/dhbb/blob/master/text/3792.text","1","Q18199884","http://www.wikidata.org/entity/Q18199884","Aécio Neves lidera as pesquisas para o segundo turno eleitoral no Brasil","","Wikinews article"
"Aécio Neves","3792","https://github.com/cpdoc/dhbb/blob/master/text/3792.text","2","Q97450801","http://www.wikidata.org/entity/Q97450801","Aécio Neves retorna ao Senado e discursa reafirmando que é inocente","","Wikinews article"
"Alfredo Da Silva Neves","3793","https://github.com/cpdoc/dhbb/blob/master/text/3793.text","0","Q16488452","http://www.wikidata.org/entity/Q16488452","Alfredo da Silva Neves","Q155","Brazilian physician, politician and journalist (1887-1975)"
"Antônio  Neves","3794","https://github.com/cpdoc/dhbb/blob/master/text/3794.text","","","","","",""
"Castro Neves","3795","https://github.com/cpdoc/dhbb/blob/master/text/3795.text","0","Q101036712","http://www.wikidata.org/entity/Q101036712","Castro-Neves","","family name"
"Castro Neves","3795","https://github.com/cpdoc/dhbb/blob/master/text/3795.text","1","Q947953","http://www.wikidata.org/entity/Q947953","Oscar Castro-Neves","Q155","Brazilian guitarist, composer, arranger (1940-2013)"
"Cristiano Stockler Das Neves","3796","https://github.com/cpdoc/dhbb/blob/master/text/3796.text","0","Q10261648","http://www.wikidata.org/entity/Q10261648","Cristiano Stockler das Neves","Q155","Brazilian architect"
"Edmundo Da Costa Neves","3797","https://github.com/cpdoc/dhbb/blob/master/text/3797.text","","","","","",""
"Francisco Ramos De Andrade Neves","3798","https://github.com/cpdoc/dhbb/blob/master/text/3798.text","0","Q10285106","http://www.wikidata.org/entity/Q10285106","Francisco Ramos de Andrade Neves","Q155","Brazilian politician"
"Jones Santos Neves","3799","https://github.com/cpdoc/dhbb/blob/master/text/3799.text","","","","","",""
"Acióli Filho","38","https://github.com/cpdoc/dhbb/blob/master/text/38.text","","","","","",""
"José Roberto Arruda","380","https://github.com/cpdoc/dhbb/blob/master/text/380.text","0","Q10310418","http://www.wikidata.org/entity/Q10310418","José Roberto Arruda","Q155","Brazilian politician"
"Jones Neves","3800","https://github.com/cpdoc/dhbb/blob/master/text/3800.text","","","","","",""
"Léo Neves","3801","https://github.com/cpdoc/dhbb/blob/master/text/3801.text","","","","","",""
"Leopoldo Neves","3802","https://github.com/cpdoc/dhbb/blob/master/text/3802.text","0","Q5547306","http://www.wikidata.org/entity/Q5547306","Leopoldo de Almeida","Q45","Portuguese sculptor (1898-1975)"
"Lourenço Baeta Neves","3803","https://github.com/cpdoc/dhbb/blob/master/text/3803.text","","","","","",""
"Lucas Moreira Neves","3804","https://github.com/cpdoc/dhbb/blob/master/text/3804.text","0","Q720441","http://www.wikidata.org/entity/Q720441","Lucas Moreira Neves","Q155","Catholic cardinal (1925-2002)"
"Otávio Valga Neves","3805","https://github.com/cpdoc/dhbb/blob/master/text/3805.text","0","Q10342562","http://www.wikidata.org/entity/Q10342562","Otávio Valga Neves","Q155","Brazilian politician (1874-1944)"
"Paulo Baeta Neves","3806","https://github.com/cpdoc/dhbb/blob/master/text/3806.text","0","Q42871581","http://www.wikidata.org/entity/Q42871581","Paulo Baeta Neves","Q155","Brazilian politician (1898-1966)"
"Tancredo Neves","3807","https://github.com/cpdoc/dhbb/blob/master/text/3807.text","0","Q273264","http://www.wikidata.org/entity/Q273264","Tancredo Neves","Q155","Brazilian politician (1910-1985)"
"Tancredo Neves","3807","https://github.com/cpdoc/dhbb/blob/master/text/3807.text","1","Q18475828","http://www.wikidata.org/entity/Q18475828","Tancredo Neves","Q155","railway station in Pernambuco, Brazil"
"Tancredo Neves","3807","https://github.com/cpdoc/dhbb/blob/master/text/3807.text","2","Q10378061","http://www.wikidata.org/entity/Q10378061","Tancredo Neves","Q155","neighborhood of Salvador, Brazil"
"Isaac  Newton","3808","https://github.com/cpdoc/dhbb/blob/master/text/3808.text","0","Q122924851","http://www.wikidata.org/entity/Q122924851","Isaac  Newton. <i>The <i>Principia:</i> Mathematical Principles of Natural Philosophy</i>. Translated by, I. Bernard  Cohen and Anne  Whitman, assisted by, Julia  Budenz. Preceded by “A Guide to Newton’s <i>Principia</i>” by, I. Bernard  Cohen. xvii","","scientific article published in 2003"
"José Newton","3809","https://github.com/cpdoc/dhbb/blob/master/text/3809.text","0","Q61880366","http://www.wikidata.org/entity/Q61880366","Jose Newton de Faria","Q155","Brazilian politician"
"José Newton","3809","https://github.com/cpdoc/dhbb/blob/master/text/3809.text","1","Q1709536","http://www.wikidata.org/entity/Q1709536","José Newton de Almeida Baptista","Q155","Brazilian military bishop and priest"
"José Newton","3809","https://github.com/cpdoc/dhbb/blob/master/text/3809.text","2","Q93794285","http://www.wikidata.org/entity/Q93794285","José Newton Coelho Meneses","","researcher (ORCID ID = 000-0002-1237-7169)"
"Vicente Arruda","381","https://github.com/cpdoc/dhbb/blob/master/text/381.text","0","Q10390240","http://www.wikidata.org/entity/Q10390240","Vicente Ferreira de Arruda Coelho","Q155","Brazilian politician"
"Nicácio Neto, Pedro Dutra","3810","https://github.com/cpdoc/dhbb/blob/master/text/3810.text","","","","","",""
"José Nicodemus","3811","https://github.com/cpdoc/dhbb/blob/master/text/3811.text","0","Q76691873","http://www.wikidata.org/entity/Q76691873","José Nicodemus da Silveira Martins","Q155","Brazilian politician"
"José Nicodemus","3811","https://github.com/cpdoc/dhbb/blob/master/text/3811.text","1","Q109788787","http://www.wikidata.org/entity/Q109788787","José Nicodemus de Góes","Q155","person identified in the Museu da Pessoa collection"
"Niemeyer,Oscar","3812","https://github.com/cpdoc/dhbb/blob/master/text/3812.text","","","","","",""
"Otto Niemeyer","3813","https://github.com/cpdoc/dhbb/blob/master/text/3813.text","0","Q2040071","http://www.wikidata.org/entity/Q2040071","Otto Niemeyer-Holstein","Q183","German painter (1896-1984)"
"Otto Niemeyer","3813","https://github.com/cpdoc/dhbb/blob/master/text/3813.text","1","Q169294","http://www.wikidata.org/entity/Q169294","Otto Niemeyer","Q145","British banker"
"Otto Niemeyer","3813","https://github.com/cpdoc/dhbb/blob/master/text/3813.text","2","Q73782640","http://www.wikidata.org/entity/Q73782640","Otto Niemeyer","","Wikimedia disambiguation page"
"Teobaldo De Nigris","3814","https://github.com/cpdoc/dhbb/blob/master/text/3814.text","","","","","",""
"Fernando De Almeida Nobre","3815","https://github.com/cpdoc/dhbb/blob/master/text/3815.text","","","","","",""
"Freitas Nobre","3816","https://github.com/cpdoc/dhbb/blob/master/text/3816.text","","","","","",""
"Ibrahim Nobre","3817","https://github.com/cpdoc/dhbb/blob/master/text/3817.text","0","Q45052259","http://www.wikidata.org/entity/Q45052259","Statue of Ibrahim Nobre","Q155",""
"Padre Nobre","3818","https://github.com/cpdoc/dhbb/blob/master/text/3818.text","0","Q48878482","http://www.wikidata.org/entity/Q48878482","Padre Nóbrega","Q155",""
"Fernando Nóbrega","3819","https://github.com/cpdoc/dhbb/blob/master/text/3819.text","0","Q10281470","http://www.wikidata.org/entity/Q10281470","Fernando Nóbrega","Q155","Brazilian lawyer, journalist and politician, former mayor of the city of João Pessoa (1904-1993)"
"Gilberto Arvengas","382","https://github.com/cpdoc/dhbb/blob/master/text/382.text","","","","","",""
"Maílson Da Nóbrega","3820","https://github.com/cpdoc/dhbb/blob/master/text/3820.text","0","Q938542","http://www.wikidata.org/entity/Q938542","Maílson da Nóbrega","Q155","economist"
"Nogueira Filho,Ciro","3821","https://github.com/cpdoc/dhbb/blob/master/text/3821.text","","","","","",""
"Nogueira Filho, Paulo","3822","https://github.com/cpdoc/dhbb/blob/master/text/3822.text","","","","","",""
"Adalício Nogueira","3823","https://github.com/cpdoc/dhbb/blob/master/text/3823.text","","","","","",""
"Álvaro Guedes Nogueira","3824","https://github.com/cpdoc/dhbb/blob/master/text/3824.text","0","Q43471890","http://www.wikidata.org/entity/Q43471890","Álvaro Guedes Nogueira","Q155","Brazilian politician"
"Arnaldo Nogueira","3825","https://github.com/cpdoc/dhbb/blob/master/text/3825.text","0","Q8204708","http://www.wikidata.org/entity/Q8204708","Arnaldo de Castro Nogueira","Q155","Brazilian journalist"
"Arnaldo Nogueira","3825","https://github.com/cpdoc/dhbb/blob/master/text/3825.text","1","Q16336794","http://www.wikidata.org/entity/Q16336794","Arnaldo de Novais Guedes Rebelo","Q45","Portuguese colonial governor"
"Ataliba Nogueira","3826","https://github.com/cpdoc/dhbb/blob/master/text/3826.text","0","Q42885668","http://www.wikidata.org/entity/Q42885668","Ataliba Nogueira","","Wikimedia disambiguation page"
"Brás Nogueira","3827","https://github.com/cpdoc/dhbb/blob/master/text/3827.text","","","","","",""
"Carlos Pereira Nogueira","3828","https://github.com/cpdoc/dhbb/blob/master/text/3828.text","","","","","",""
"Ciro  Nogueira","3829","https://github.com/cpdoc/dhbb/blob/master/text/3829.text","","","","","",""
"Ivo Arzua","383","https://github.com/cpdoc/dhbb/blob/master/text/383.text","0","Q10304449","http://www.wikidata.org/entity/Q10304449","Ivo Arzua Pereira","Q155","Brazilian engineer (1925-2012)"
"Dênio Nogueira","3830","https://github.com/cpdoc/dhbb/blob/master/text/3830.text","0","Q10269327","http://www.wikidata.org/entity/Q10269327","Dênio Chagas Nogueira","Q155","Brazilian economist, founder and first president of the Central Bank of Brazil"
"Dirceu Nogueira","3831","https://github.com/cpdoc/dhbb/blob/master/text/3831.text","","","","","",""
"Etevaldo Nogueira","3832","https://github.com/cpdoc/dhbb/blob/master/text/3832.text","0","Q10277780","http://www.wikidata.org/entity/Q10277780","Etevaldo Nogueira","Q155","Brazilian politician (1932-2009)"
"Hamilton Nogueira","3833","https://github.com/cpdoc/dhbb/blob/master/text/3833.text","","","","","",""
"Jorge Paulo Nogueira","3834","https://github.com/cpdoc/dhbb/blob/master/text/3834.text","","","","","",""
"José Bonifácio Coutinho Nogueira","3835","https://github.com/cpdoc/dhbb/blob/master/text/3835.text","0","Q10309012","http://www.wikidata.org/entity/Q10309012","José Bonifácio Coutinho Nogueira","Q155",""
